I
1050 Generated by WorldEditor 2.1.0r1

1   1464 1 0 LSMP Payerne
1302 city PAyerne
111  46.84824876  006.92886256
111  46.84823363  006.92883593
111  46.84821897  006.92881011
111  46.84820636  006.92878791
111  46.84819124  006.92876128
111  46.84817668  006.92873564
111  46.84816166  006.92870919
111  46.84814894  006.92868681
111  46.84813392  006.92866035
111  46.84827737  006.92847680
111  46.84824361  006.92842113
113  46.84806309  006.92864019
110 2 0.00 48.0000 New Taxiway 59
111  46.84806441  006.92874030
111  46.84803539  006.92877838
111  46.84821534  006.92906911
113  46.84824436  006.92903103
110 2 0.00 48.0000 New Taxiway 3
111  46.83762485  006.89764785
111  46.83755106  006.89776112
111  46.83759471  006.89782266
113  46.83766850  006.89770939
110 2 0.00 48.0000 New Taxiway 3
111  46.83470964  006.90431828
111  46.83460441  006.90434657
111  46.83461040  006.90439753
111  46.83455985  006.90440271
111  46.83457283  006.90491846
111  46.83458722  006.90491945
111  46.83457791  006.90442427
111  46.83461347  006.90442359
111  46.83461506  006.90443712
111  46.83468853  006.90439553
113  46.83471672  006.90438795
110 2 0.00 48.0000 New Taxiway 3
111  46.84000666  006.91326614
111  46.83992822  006.91336990
111  46.83997019  006.91344142
111  46.84001019  006.91338852
113  46.84003996  006.91332770
110 2 0.00 48.0000 New Taxiway 3
111  46.84224250  006.92618713
111  46.84232849  006.92627985
111  46.84236796  006.92621253
113  46.84228197  006.92611981
110 2 0.00 48.0000 New Taxiway 3
111  46.84770131  006.91487076
111  46.84759514  006.91490118
111  46.84760517  006.91498371
113  46.84771134  006.91495328
110 2 0.00 48.0000 New Taxiway 3
111  46.85557673  006.92603778
111  46.85560992  006.92588356
111  46.85555203  006.92585708
113  46.85551885  006.92601129
110 2 0.00 48.0000 New Taxiway 3
111  46.84618222  006.93060653
111  46.84626447  006.93070660
111  46.84630553  006.93064134
113  46.84622329  006.93054127
110 2 0.00 48.0000 New Taxiway 2
111  46.83800413  006.89787361
111  46.83777877  006.89754897
111  46.83768284  006.89768764
113  46.83790820  006.89801228
110 2 0.00 48.0000 New Taxiway 2
111  46.83492092  006.90480942
111  46.83486902  006.90435319
111  46.83473575  006.90438361
113  46.83478765  006.90483984
110 2 0.00 48.0000 New Taxiway 2
111  46.84036871  006.91352602
111  46.84016125  006.91317680
111  46.84005758  006.91330578
113  46.84026504  006.91365500
110 2 0.00 48.0000 New Taxiway 2
111  46.84236167  006.92561722
111  46.84216371  006.92597806
111  46.84226861  006.92610379
113  46.84246657  006.92574296
110 2 0.00 48.0000 New Taxiway 2
111  46.84792685  006.91536578
111  46.84786659  006.91491164
111  46.84773370  006.91494772
113  46.84779396  006.91540186
110 2 0.00 48.0000 New Taxiway 2
111  46.85529479  006.92549204
111  46.85559967  006.92561571
111  46.85563723  006.92542544
113  46.85533235  006.92530177
110 2 0.00 48.0000 New Taxiway 2
111  46.84631288  006.93004074
111  46.84610638  006.93039121
111  46.84620805  006.93052172
113  46.84641456  006.93017125
110 2 0.00 48.0000 New Taxiway 2
111  46.83811622  006.89771159
111  46.83789087  006.89738695
111  46.83779420  006.89752667
113  46.83801956  006.89785131
110 2 0.00 48.0000 New Taxiway 2
111  46.83507723  006.90477373
111  46.83502533  006.90431751
111  46.83489180  006.90434799
113  46.83494369  006.90480422
110 2 0.00 48.0000 New Taxiway 2
111  46.84048926  006.91337539
111  46.84028195  006.91302662
111  46.84017755  006.91315651
113  46.84038486  006.91350528
110 2 0.00 48.0000 New Taxiway 2
111  46.84223882  006.92546998
111  46.84204086  006.92583081
111  46.84214653  006.92595746
113  46.84234448  006.92559663
110 2 0.00 48.0000 New Taxiway 2
111  46.84808146  006.91532381
111  46.84802120  006.91486967
111  46.84788888  006.91490559
113  46.84794913  006.91535973
110 2 0.00 48.0000 New Taxiway 2
111  46.85525095  006.92571419
111  46.85555583  006.92583786
111  46.85559336  006.92564768
113  46.85528849  006.92552400
110 2 0.00 48.0000 New Taxiway 2
111  46.84619393  006.92988806
111  46.84598742  006.93023852
111  46.84609018  006.93037042
113  46.84629669  006.93001996
110 2 0.00 48.0000 New Taxiway 1
111  46.85444677  006.92752906
111  46.85449181  006.92750593
111  46.85453931  006.92748153
111  46.85452850  006.92743852
111  46.85424861  006.92758507
111  46.85425841  006.92762581
111  46.85429497  006.92760703
111  46.85433655  006.92758568
111  46.85438797  006.92780497
113  46.85449819  006.92774836
110 2 0.00 48.0000 New Taxiway 22
111  46.85148848  006.92560259
111  46.85163331  006.92541891
111  46.85142244  006.92507204
113  46.85127767  006.92525553
110 2 0.00 48.0000 New Taxiway 21
111  46.85194242  006.92634993
111  46.85208820  006.92616718
111  46.85170509  006.92553698
113  46.85156001  006.92572036
110 2 0.00 48.0000 New Taxiway 20
111  46.85240791  006.92711628
111  46.85255168  006.92692959
111  46.85216789  006.92629828
113  46.85202496  006.92648583
110 2 0.00 48.0000 New Taxiway 19
111  46.85262587  006.92705163
111  46.85247956  006.92723425
111  46.85269076  006.92758194
113  46.85283612  006.92739750
110 2 0.00 48.0000 New Taxiway 18
111  46.84813276  006.92736557
111  46.84800297  006.92752869
111  46.84844000  006.92824343
113  46.84856839  006.92807803
110 2 0.00 48.0000 New Taxiway 18
111  46.84765987  006.92659217
111  46.84753009  006.92675529
111  46.84796643  006.92746893
113  46.84809101  006.92729728
110 2 0.00 48.0000 New Taxiway 16
111  46.84425444  006.92864629
111  46.84413955  006.92885425
111  46.84427721  006.92901541
113  46.84439210  006.92881012
110 2 0.00 48.0000 New Taxiway 16
111  46.84390434  006.92823877
111  46.84378945  006.92844673
111  46.84392934  006.92861073
113  46.84404423  006.92840544
110 2 0.00 48.0000 New Taxiway 15
112  46.85102743  006.92716780  46.85107070  006.92710608
111  46.85102743  006.92716780
111  46.85132193  006.92678126
111  46.85138836  006.92669406
111  46.85125434  006.92647340
111  46.85118892  006.92655746
111  46.85098416  006.92682060
112  46.85098416  006.92682060  46.85089340  006.92693325
111  46.85072443  006.92683737
113  46.85098905  006.92727255
110 2 0.00 48.0000 New Taxiway 13
111  46.85183279  006.92870273
111  46.85156269  006.92904919
111  46.85152557  006.92898797
111  46.85147779  006.92904487
112  46.85147779  006.92904487  46.85145879  006.92917820 102
111  46.85141487  006.92924715 102
111  46.85069650  006.93017192 102
111  46.85056642  006.93033938
111  46.85062480  006.93043130 102
111  46.85075005  006.93027109 102
111  46.85147819  006.92933974
112  46.85147819  006.92933974  46.85163396  006.92917863 102
111  46.85175190  006.92936118
111  46.85177073  006.92939159
111  46.85204301  006.92904716
111  46.85201802  006.92900621
113  46.85200553  006.92898574
111  46.85190369  006.92897737
111  46.85174117  006.92919032
111  46.85170001  006.92912088
113  46.85186148  006.92890792
110 2 0.00 48.0000 New Taxiway 12
111  46.85133175  006.92790356
111  46.85107032  006.92823732
111  46.85143898  006.92884431 102
112  46.85146548  006.92893420  46.85146928  006.92897309
111  46.85146548  006.92893420
113  46.85173781  006.92857681
110 2 0.00 48.0000 New Taxiway 11
111  46.84633043  006.92390053
111  46.84603783  006.92427858
111  46.84598161  006.92418902
111  46.84588641  006.92429727
111  46.84581954  006.92419507
111  46.84578545  006.92423761
111  46.84587894  006.92438828
111  46.84631649  006.92508383
112  46.84631649  006.92508383  46.84634840  006.92513938
111  46.84636512  006.92526380
111  46.84636948  006.92543480
111  46.84637493  006.92564812
111  46.84639551  006.92645474
111  46.84662651  006.92643919 102
112  46.84666602  006.92645474  46.84668882  006.92646807
111  46.84666602  006.92645474
112  46.84666602  006.92645474  46.84674201  006.92650140 102
111  46.84675721  006.92661028 102
111  46.84684638  006.93024523
111  46.84685300  006.93058262
112  46.84685300  006.93058262  46.84683629  006.93072482
111  46.84674961  006.93077637
111  46.84675556  006.93100613
111  46.84614780  006.93105411
111  46.84615211  006.93124158
111  46.84592382  006.93126228
111  46.84591225  006.93109632
111  46.84485909  006.92988318
111  46.84466609  006.93023423
111  46.84562284  006.93133990
111  46.84579405  006.93153775
111  46.84594761  006.93152496
111  46.84596219  006.93193023
111  46.84677712  006.93186327
111  46.84676253  006.93145800
111  46.84683775  006.93145182
111  46.84683837  006.93147129
111  46.84684567  006.93170263
111  46.84684935  006.93181936
111  46.84685143  006.93188509
111  46.84683167  006.93188954
111  46.84683616  006.93208849
111  46.84729291  006.93205352
111  46.84728150  006.93153403
111  46.84740308  006.93152514
111  46.84740234  006.93140637
111  46.84740156  006.93128295 102
111  46.84766599  006.93126295 102
111  46.84772678  006.93126740 102
111  46.84923332  006.93144354 102
111  46.84929664  006.93144516
112  46.84929664  006.93144516  46.84977940  006.93147701
111  46.85008836  006.93109880
111  46.85012635  006.93106177 102
111  46.85057690  006.93049477
111  46.85051852  006.93039847
111  46.85024011  006.93075740 102
111  46.85012588  006.93088916
111  46.85004484  006.93098768
112  46.84965468  006.93126111  46.84941533  006.93134259
111  46.84965468  006.93126111
112  46.84965468  006.93126111  46.84957363  006.93129629 102
111  46.84946966  006.93130519 102
112  46.84928448  006.93131405  46.84922977  006.93130517
111  46.84928448  006.93131405 102
111  46.84923049  006.93131655 102
111  46.84773134  006.93113628 102
111  46.84768423  006.93113850 102
111  46.84731038  006.93108518
112  46.84731038  006.93108518  46.84692589  006.93103407 102
111  46.84694109  006.93045637 102
111  46.84684122  006.92647027
111  46.84684060  006.92644577
111  46.84682542  006.92585033 102
111  46.84682315  006.92576151 102
111  46.84680990  006.92524150 102
111  46.84680916  006.92521271
111  46.84679515  006.92466279
113  46.84646092  006.92411458
111  46.84717625  006.93143785
111  46.84719145  006.93186927
111  46.84711152  006.93187450
111  46.84707747  006.93187672
111  46.84704949  006.93187855
111  46.84703183  006.93187970
111  46.84701154  006.93188103
111  46.84698481  006.93188278
111  46.84696476  006.93188409
111  46.84694956  006.93145266
111  46.84696229  006.93145183
111  46.84697622  006.93186474
111  46.84717367  006.93185184
113  46.84715974  006.93143893
110 2 0.00 48.0000 New Taxiway 10
111  46.84611692  006.92355576
111  46.84612561  006.92354619
112  46.84613169  006.92329068  46.84621680  006.92317292
111  46.84613169  006.92329068
111  46.84628316  006.92309153
111  46.84617698  006.92284503
111  46.84610045  006.92294237
111  46.84598732  006.92308626
112  46.84598732  006.92308626  46.84590830  006.92316847
111  46.84581559  006.92303516
111  46.84581103  006.92304183
111  46.84550405  006.92254412
111  46.84538552  006.92269966
111  46.84576696  006.92332623
113  46.84588055  006.92317404
110 2 0.00 48.0000 New Taxiway 9
111  46.84635917  006.92257951
111  46.84634823  006.92258751
112  46.84632264  006.92265647  46.84630364  006.92268425
111  46.84632264  006.92265647
111  46.84624432  006.92275765
111  46.84622796  006.92278011
111  46.84623979  006.92280167
111  46.84623303  006.92281077
111  46.84635236  006.92300407
112  46.84635236  006.92300407  46.84650306  006.92286520
111  46.84660853  006.92308954
113  46.84664189  006.92304866
110 2 0.00 48.0000 New Taxiway 8
111  46.84308934  006.91756473
111  46.84293431  006.91776193
111  46.84302366  006.91791656
113  46.84317685  006.91772194
110 2 0.00 48.0000 New Taxiway 7
111  46.84667126  006.91541046
111  46.84646531  006.91514474
111  46.84618896  006.91558704
113  46.84639490  006.91585277
110 2 0.00 48.0000 New Taxiway 6
111  46.84653275  006.91604241
111  46.84638823  006.91586346
111  46.84638356  006.91587116
111  46.84617566  006.91560268
111  46.84596637  006.91594875
111  46.84617427  006.91621723
111  46.84616765  006.91622818
111  46.84617945  006.91624399
111  46.84613110  006.91631846
111  46.84588816  006.91606324
111  46.84595112  006.91594878
111  46.84591578  006.91590411
111  46.84581306  006.91606968
111  46.84593646  006.91621099
111  46.84594748  006.91619096
111  46.84599221  006.91623808
111  46.84586111  006.91645219
111  46.84588702  006.91647993
111  46.84602642  006.91626868
111  46.84614178  006.91642123
111  46.84615337  006.91640339
111  46.84614281  006.91638950
111  46.84621038  006.91628544
113  46.84630319  006.91640982
110 2 0.00 48.0000 New Taxiway 4
111  46.84980955  006.92092203
111  46.84980736  006.92107782
111  46.84990037  006.92108029
111  46.84990114  006.92129411
111  46.85004493  006.92130170
111  46.85004666  006.92121811
111  46.85007871  006.92121811
111  46.85007993  006.92107279
111  46.85007113  006.92104278
111  46.85001104  006.92095384
111  46.84999711  006.92093562
113  46.84994059  006.92093153
110 2 0.00 48.0000 New Taxiway 2
111  46.85422646  006.93066838
111  46.85418843  006.93069973
111  46.85414403  006.93073632
111  46.85418127  006.93084021
111  46.85423004  006.93096584
111  46.85432672  006.93115964
111  46.85436629  006.93112518
111  46.85440499  006.93109148
111  46.85439293  006.93106291
111  46.85438043  006.93103326
111  46.85436885  006.93100583
111  46.85435661  006.93097682
111  46.85434583  006.93095128
111  46.85433366  006.93092242
111  46.85432195  006.93089467
111  46.85431037  006.93086724
111  46.85429846  006.93083902
111  46.85428630  006.93081020
111  46.85432754  006.93077569
111  46.85431386  006.93075561
111  46.85427714  006.93078849
111  46.85427403  006.93078111
111  46.85426113  006.93075054
111  46.85424928  006.93072247
113  46.85423798  006.93069567
110 2 0.00 48.0000 New Taxiway 1
111  46.85304189  006.92763157
111  46.85275500  006.92800913
111  46.85303066  006.92846146
111  46.85299823  006.92850888
111  46.85300447  006.92851983
111  46.85296206  006.92857819
111  46.85357552  006.92959255
112  46.85357830  006.93018893  46.85344110  006.93053615
111  46.85357830  006.93018893
111  46.85362500  006.93025722
111  46.85398963  006.93007599
111  46.85404937  006.93016816
111  46.85408477  006.93017229
112  46.85408477  006.93017229  46.85416076  006.93015840
111  46.85421295  006.93020674
111  46.85421717  006.93019903
111  46.85445736  006.93054405
111  46.85446712  006.93055808
111  46.85460776  006.93076010
111  46.85461545  006.93077115
111  46.85466357  006.93084027
111  46.85467964  006.93086336
111  46.85469531  006.93088587
111  46.85471158  006.93090924
111  46.85472724  006.93093173
111  46.85474395  006.93095573
111  46.85475898  006.93097733
111  46.85477651  006.93100251
111  46.85479214  006.93102496
111  46.85480985  006.93105040
111  46.85481947  006.93106422
111  46.85490678  006.93104962
111  46.85507721  006.93080194
111  46.85507326  006.93079775
111  46.85522945  006.93057090
111  46.85457780  006.92962597
111  46.85442161  006.92985283
111  46.85441558  006.92984409
111  46.85444830  006.92979933
111  46.85436833  006.92967869
111  46.85431984  006.92974121
111  46.85419746  006.92953918
111  46.85412832  006.92942505
111  46.85411831  006.92940853
111  46.85334313  006.92812887
113  46.85311363  006.92775001
110 1 0.00 48.4300 Main Asphalt
111  46.83630984  006.90191467 102
111  46.83634261  006.90141466
112  46.83634261  006.90141466  46.83634261  006.90137424 102
111  46.83632827  006.90133681 102
111  46.83627265  006.90124511 102
111  46.83554254  006.90004125 102
111  46.83566306  006.89986265
111  46.83597021  006.89942607
112  46.83602746  006.89944713  46.83605332  006.89948494
111  46.83602746  006.89944713
111  46.83607398  006.89938848
112  46.83607398  006.89938848  46.83605027  006.89932232
111  46.83608184  006.89926822
111  46.83719412  006.89769754
111  46.83727171  006.89787084
111  46.83729231  006.89784170
111  46.83721472  006.89766841
111  46.83729690  006.89755220
112  46.83742360  006.89758663  46.83748179  006.89766855
111  46.83742360  006.89758663
111  46.83755106  006.89776112
111  46.83766850  006.89770939
111  46.83768284  006.89768764
111  46.83777877  006.89754897
111  46.83779420  006.89752667
111  46.83789087  006.89738695
111  46.83796011  006.89728686
111  46.83768215  006.89686935
111  46.83717484  006.89758097
111  46.83712748  006.89750117
111  46.83711121  006.89752822
111  46.83714971  006.89761623
111  46.83599469  006.89923441
112  46.83592348  006.89922329  46.83588684  006.89917603
111  46.83592348  006.89922329
111  46.83588190  006.89928125
112  46.83588190  006.89928125  46.83591287  006.89932495
111  46.83590534  006.89935975
111  46.83561025  006.89977569 102
111  46.83547393  006.89996605 102
111  46.83531787  006.90018396 102
111  46.83520996  006.90033463 102
111  46.83515158  006.90041616
111  46.83505396  006.90027909
112  46.83505396  006.90027909  46.83494123  006.90015299
111  46.83481670  006.90028891
111  46.83469278  006.90044610
111  46.83375816  006.89891004
111  46.83349148  006.89925853
111  46.83445250  006.90084291
111  46.83435419  006.90097405
111  46.83438122  006.90101896
111  46.83428291  006.90115009
111  46.83430257  006.90117883
111  46.83440089  006.90106027
111  46.83448937  006.90108183
111  46.83457171  006.90107644
111  46.83459137  006.90110698
111  46.83460120  006.90109800
111  46.83553937  006.90263497 102
112  46.83548333  006.90308119  46.83532701  006.90326874
111  46.83548333  006.90308119 102
111  46.83529516  006.90331616 102
111  46.83522698  006.90340130
111  46.83521357  006.90340237
111  46.83309328  006.89950261
111  46.83290767  006.89919872
112  46.83290767  006.89919872  46.83289131  006.89916026
111  46.83291811  006.89909335
111  46.83298901  006.89900136
111  46.83308812  006.89890568
112  46.83315602  006.89893454  46.83319165  006.89897406
111  46.83315602  006.89893454
111  46.83317947  006.89897181
111  46.83358870  006.89844728
111  46.83351686  006.89832264
111  46.83310762  006.89884717
111  46.83297435  006.89897071
112  46.83297435  006.89897071  46.83293523  006.89899150
111  46.83291158  006.89894594
111  46.83290518  006.89893035
111  46.83288251  006.89895725
111  46.83288891  006.89897284
111  46.83279043  006.89909899
111  46.83283692  006.89917938
111  46.83287998  006.89921622
111  46.83307085  006.89952876
111  46.83518871  006.90340704
112  46.83518871  006.90340704  46.83519903  006.90342860
111  46.83518770  006.90345034
111  46.83504829  006.90362442
112  46.83504829  006.90362442  46.83497309  006.90371281
111  46.83490967  006.90374083
111  46.83487823  006.90375430
111  46.83455132  006.90382490
111  46.83460441  006.90434657
111  46.83471672  006.90438795
111  46.83473575  006.90438361
111  46.83486902  006.90435319
111  46.83489180  006.90434799
111  46.83502533  006.90431751
111  46.83515300  006.90428836
111  46.83514369  006.90423347
111  46.83515475  006.90422808
111  46.83519988  006.90430291
111  46.83520913  006.90431826
111  46.83523390  006.90435932
111  46.83519703  006.90441105
111  46.83540620  006.90475788
111  46.83544307  006.90470615
111  46.83581904  006.90532957
111  46.83571151  006.90546430
111  46.83578072  006.90557771
111  46.83579968  006.90555461
111  46.83578944  006.90553366
112  46.83578944  006.90553366  46.83578227  006.90551270
111  46.83578789  006.90548490
111  46.83583807  006.90542202
112  46.83583807  006.90542202  46.83585241  006.90540406
111  46.83588100  006.90543229
111  46.83614280  006.90586640
112  46.83614280  006.90586640  46.83615407  006.90588885
111  46.83615755  006.90592568
111  46.83607890  006.90607478
111  46.83610471  006.90612868
111  46.83608504  006.90616460
111  46.83572449  006.90648570
111  46.83571118  006.90645875
111  46.83569275  006.90647372
111  46.83568251  006.90651115
111  46.83571221  006.90657402
111  46.83576341  006.90652312
112  46.83585763  006.90651863  46.83589859  006.90655755
111  46.83585763  006.90651863
111  46.83586684  006.90663989
112  46.83586684  006.90663989  46.83585763  006.90684797
111  46.83594365  006.90698271
111  46.83624986  006.90747522
112  46.83644649  006.90763690  46.83661649  006.90774020
111  46.83644649  006.90763690
112  46.83644649  006.90763690  46.83656426  006.90769679
111  46.83665233  006.90760397
111  46.83675731  006.90749116
111  46.83692064  006.90728959
111  46.83690119  006.90725965
111  46.83688137  006.90728362
111  46.83683981  006.90733387
111  46.83674453  006.90744908
111  46.83665282  006.90754440
111  46.83660727  006.90758900
112  46.83645570  006.90759349  46.83636661  006.90754559
111  46.83645570  006.90759349
112  46.83645570  006.90759349  46.83630823  006.90750367
111  46.83627239  006.90745127
111  46.83596618  006.90695576
112  46.83589757  006.90662941  46.83590064  006.90642432
111  46.83589757  006.90662941
112  46.83589757  006.90662941  46.83589859  006.90658000
111  46.83592419  006.90659797
111  46.83596413  006.90665785
111  46.83599281  006.90662791
111  46.83593546  006.90651563
112  46.83593546  006.90651563  46.83590166  006.90642881
111  46.83594160  006.90635695
111  46.83625191  006.90603658
111  46.83641269  006.90630904
111  46.83617305  006.90663390
111  46.83617510  006.90671623
111  46.83645263  006.90719229
111  46.83657245  006.90704408
111  46.83633515  006.90667318
112  46.83633515  006.90667318  46.83630713  006.90662791
111  46.83633341  006.90657722
111  46.83643829  006.90644078
111  46.83647823  006.90638090
111  46.83653661  006.90631503 102
111  46.83680872  006.90676343
111  46.83878566  006.91002111
111  46.83866037  006.91023531
111  46.83853425  006.91009979
111  46.83848545  006.91009139
111  46.83846580  006.91012449
111  46.83860730  006.91025736
111  46.83862393  006.91022741
111  46.83864985  006.91025045
111  46.83870022  006.91030679
111  46.83869597  006.91028724
111  46.83880051  006.91011180
111  46.83882372  006.91008383
111  46.84018242  006.91232274
111  46.84007628  006.91246826
111  46.83998540  006.91234984
111  46.83996873  006.91232812
111  46.83874019  006.91072721
111  46.83871742  006.91075842
111  46.83994995  006.91236453
111  46.83996490  006.91238401
111  46.84005351  006.91249947
111  46.83969603  006.91298957
111  46.83992822  006.91336990
111  46.84003996  006.91332770
111  46.84005758  006.91330578
111  46.84016125  006.91317680
111  46.84017755  006.91315651
111  46.84028195  006.91302662
111  46.84037333  006.91291293
111  46.84040133  006.91292698
111  46.84047432  006.91304426
111  46.84048586  006.91306281
111  46.84074028  006.91347163
111  46.84077000  006.91368272 102
111  46.84075991  006.91370866 102
111  46.84075056  006.91373269 102
111  46.84044395  006.91424889
111  46.83919126  006.91635792
111  46.83915622  006.91631705
111  46.83911813  006.91638117
111  46.83915317  006.91642205
111  46.83896828  006.91673331
111  46.83915209  006.91693788
111  46.84003966  006.91543834
111  46.84008082  006.91544417
111  46.84158900  006.91734854
111  46.84174217  006.91709266
111  46.84190913  006.91681372
111  46.84206277  006.91655703
111  46.84055459  006.91465266
112  46.84055459  006.91465266  46.84053420  006.91462286
111  46.84055074  006.91457487
111  46.84062581  006.91445104 102
111  46.84084119  006.91409576
111  46.84099408  006.91436771
111  46.84103078  006.91430718
111  46.84087788  006.91403523 102
111  46.84092789  006.91395275
111  46.84097213  006.91400351
111  46.84110267  006.91409712
111  46.84121232  006.91428127
111  46.84122388  006.91430070
111  46.84152381  006.91480441
111  46.84155282  006.91490097
111  46.84163413  006.91504811
111  46.84167510  006.91507255
111  46.84248247  006.91678501
111  46.84250613  006.91683519
111  46.84201275  006.91746022
111  46.84195558  006.91736972
111  46.84192487  006.91727464
111  46.84197186  006.91717206
111  46.84191723  006.91709103
111  46.84183408  006.91722652
111  46.84199869  006.91747834
111  46.84184367  006.91768014
111  46.84183604  006.91769648
111  46.84193499  006.91781984
111  46.84209001  006.91761804
111  46.84238501  006.91806933
111  46.84238015  006.91809841
111  46.84262389  006.91847288
111  46.84264982  006.91847554
111  46.84314017  006.91920047
112  46.84314543  006.91925571  46.84313269  006.91927744
111  46.84314543  006.91925571
111  46.84302851  006.91942361
111  46.84341569  006.91997684
111  46.84353024  006.91981345
111  46.84354757  006.91981411
111  46.84358054  006.91986863
111  46.84359978  006.91983916
111  46.84358978  006.91982298
111  46.84361538  006.91979004
111  46.84358436  006.91973983
111  46.84355876  006.91977277
111  46.84263159  006.91837311
112  46.84263159  006.91837311  46.84257496  006.91827998
111  46.84262996  006.91814905
111  46.84293431  006.91776193
111  46.84308934  006.91756473
111  46.84321911  006.91739967
111  46.84325912  006.91739365
111  46.84574087  006.92148237
112  46.84572156  006.92152180  46.84570209  006.92153215
111  46.84572156  006.92152180
111  46.84543065  006.92165974
111  46.84544941  006.92174356
111  46.84576774  006.92159040
112  46.84576774  006.92159040  46.84578721  006.92158523
111  46.84580603  006.92158971
111  46.84626851  006.92235166
112  46.84624432  006.92275765  46.84612032  006.92294233
111  46.84624432  006.92275765
111  46.84632264  006.92265647
111  46.84664189  006.92304866
111  46.84660853  006.92308954 102
111  46.84656267  006.92409430
112  46.84656267  006.92409430  46.84654139  006.92421206
111  46.84646092  006.92411458
111  46.84679515  006.92466279
