I
1050 Generated by WorldEditor 1.6.0r1

1   1873 0 0 CYPE PEACE RIVER
111  56.23009146 -117.44982408
111  56.22977081 -117.44948685
111  56.22969497 -117.44958891
111  56.22958590 -117.44935345
112  56.22970515 -117.44911277  56.22975847 -117.44894925
111  56.22970515 -117.44911277
111  56.23136010 -117.44407127
111  56.23136301 -117.44365527
111  56.23091655 -117.44318434
111  56.22979334 -117.44370419
111  56.22921506 -117.44397182
111  56.22878169 -117.44458661
111  56.22910017 -117.44357678
111  56.22913653 -117.44363957
111  56.22974554 -117.44336059
111  56.23086129 -117.44284949
111  56.23116814 -117.44240996
111  56.23150116 -117.44139746
111  56.23154770 -117.44069629
111  56.23141245 -117.43972302
111  56.23124958 -117.43922331
111  56.23113438 -117.43911615
111  56.23095145 -117.43894598
113  56.23047445 -117.43934888
110 2 0.00 0.0000 New Taxiway 20
111  56.23259408 -117.44105847
111  56.23265669 -117.44078048
111  56.23269709 -117.44080228
113  56.23263548 -117.44107845
130 Airport Boundary
111  56.22580064 -117.46446761
111  56.22028648 -117.46440930
111  56.21969521 -117.46298217
111  56.21865271 -117.46200276
111  56.22584127 -117.44479230
111  56.22584127 -117.43309373
111  56.23293647 -117.43306519
111  56.23290262 -117.44535393
111  56.23232468 -117.44530681
113  56.23219587 -117.44540249
120 Linear Feature 15
111  56.22925806 -117.44250030 1
111  56.22897327 -117.44337671
112  56.22897327 -117.44337671  56.22890177 -117.44390212 1
115  56.22920307 -117.44380085
120 Linear Feature 14
111  56.23099586 -117.44295847 1
111  56.22920307 -117.44380085 1
111  56.22892722 -117.44393047
112  56.22892722 -117.44393047  56.22876846 -117.44400459 1
111  56.22869817 -117.44422696 1
115  56.22840974 -117.44511644
120 Linear Feature 13
111  56.23017267 -117.43968105 1
111  56.23044898 -117.43883949
112  56.23044898 -117.43883949  56.23066882 -117.43822816 1
111  56.23099918 -117.43857132 1
111  56.23125367 -117.43883077
112  56.23125367 -117.43883077  56.23140880 -117.43899211 1
111  56.23144152 -117.43928862 1
115  56.23167420 -117.44087367
120 Linear Feature 17
111  56.23229886 -117.44121840 20
111  56.23206493 -117.44193565 20
111  56.23166365 -117.44151756 20
115  56.23189832 -117.44080013
120 Linear Feature 12
111  56.23133251 -117.43850042 4
115  56.23113438 -117.43911615
120 Linear Feature 11
111  56.22974554 -117.44336059 4
115  56.22979334 -117.44370419
21  56.22551932 -117.45561359 2 59.1400 3.00 04  PAPI-4L
21  56.22907691 -117.44134821 2 239.6700 3.00 22  PAPI-4L
14  56.23194383 -117.44352444  82.02 0 Tower Viewpoint
1300  56.23026597 -117.44994737 149.14 hangar jets|turboprops|props GA Hangar 7
1301 A none 
1300  56.23055841 -117.44877427 149.14 hangar jets|turboprops|props GA Hangar 6
1301 A none 
1300  56.23070009 -117.44780375 149.14 hangar jets|turboprops|props GA Hangar 5
1301 A none 
1300  56.23088718 -117.44725150 149.14 hangar jets|turboprops|props GA Hangar 4
1301 A none 
1300  56.23115056 -117.44627770 149.14 hangar jets|turboprops|props GA Hangar 3
1301 A none 
1300  56.23131948 -117.44558820 149.14 hangar jets|turboprops|props GA Hangar 2
1301 A none 
1300  56.23181718 -117.44514704 149.14 hangar jets|turboprops|props GA Hangar 1
1301 A none 
1300  56.23199057 -117.44113292 151.09 tie_down jets|turboprops|props Main Apron 3
1301 B general_aviation 
1300  56.23200510 -117.44234202 151.09 tie_down jets|turboprops|props Main Apron 2
1301 A general_aviation 
1300  56.23193257 -117.44256518 151.09 tie_down jets|turboprops|props Main Apron 1
1301 A general_aviation 
1300  56.23172913 -117.44320620 239.86 gate jets|turboprops|props Terminal Gate 1
1301 B airline 
18  56.23194383 -117.44352444 1 BCN
19  56.22524872 -117.45771645 1 WS
19  56.22945440 -117.43920857 1 WS
19  56.22965575 -117.43465700 1 WS
19  56.22569520 -117.43368304 1 WS
51 12200 MF
99
