I
1050 Generated by WorldEditor 2.2.0r2

1   3090 0 0 E42 Major Samuel B Cornelius Fld
115  36.21919873 -101.19809444
120 Linear Feature 19
111  36.21919637 -101.19800917 1
111  36.21916853 -101.19802894 1
115  36.21914111 -101.19804842
120 Linear Feature 18
111  36.21927655 -101.19795131 1
115  36.21930739 -101.19801595
120 Linear Feature 17
111  36.21930466 -101.19793133 1
111  36.21927655 -101.19795131 1
115  36.21924876 -101.19797106
120 Linear Feature 16
112  36.22217614 -101.19401561  36.22212539 -101.19390321 1
116  36.22224723 -101.19366885  36.22235548 -101.19357647
120 Linear Feature 16
111  36.22224723 -101.19366885 1
115  36.22273075 -101.19333354
120 Linear Feature 15
112  36.22263622 -101.19457715  36.22255480 -101.19461079 1
116  36.22238809 -101.19447921  36.22232135 -101.19436118
120 Linear Feature 14
112  36.22230798 -101.19480516  36.22241209 -101.19472574 1
112  36.22238809 -101.19447921  36.22235027 -101.19437938
111  36.22238809 -101.19447921 1
115  36.22217614 -101.19401561
120 Linear Feature 14
112  36.22217614 -101.19401561  36.22209872 -101.19386669 1
116  36.22190741 -101.19390604  36.22183711 -101.19394795
120 Linear Feature 14
111  36.22190741 -101.19390604 1
115  36.22141552 -101.19424702
120 Linear Feature 13
112  36.21937468 -101.19594326  36.21932426 -101.19582744 1
112  36.21944380 -101.19561708  36.21952501 -101.19555504
111  36.21944380 -101.19561708 1
116  36.21993613 -101.19527484  36.21993613 -101.19527386
120 Linear Feature 12
112  36.21985599 -101.19651146  36.21974787 -101.19657489 1
116  36.21959233 -101.19642215  36.21954383 -101.19633115
120 Linear Feature 11
112  36.21953279 -101.19673638  36.21961690 -101.19665127 1
112  36.21959233 -101.19642215  36.21955264 -101.19632375
111  36.21959233 -101.19642215 1
111  36.21937468 -101.19594326
112  36.21937468 -101.19594326  36.21931499 -101.19583020 1
112  36.21909808 -101.19585548  36.21899463 -101.19592350
111  36.21909808 -101.19585548 1
115  36.21862533 -101.19618454
120 Linear Feature 10
111  36.21515888 -101.19872611 1
111  36.21515658 -101.19877558
112  36.21515658 -101.19877558  36.21515852 -101.19880957 1
112  36.21518107 -101.19887397  36.21519552 -101.19890869
111  36.21518107 -101.19887397 1
111  36.21540236 -101.19935687
112  36.21540236 -101.19935687  36.21544649 -101.19944419 1
112  36.21564121 -101.19943921  36.21574169 -101.19937487
111  36.21564121 -101.19943921 1
111  36.21953279 -101.19673638 1
111  36.21985599 -101.19651146 1
111  36.22230798 -101.19480516 1
111  36.22263622 -101.19457715 1
111  36.22723398 -101.19137720
112  36.22723398 -101.19137720  36.22730206 -101.19131708 1
112  36.22728311 -101.19109031  36.22723906 -101.19098551
111  36.22728311 -101.19109031 1
111  36.22705415 -101.19058481
112  36.22705415 -101.19058481  36.22703140 -101.19054437 1
112  36.22698566 -101.19051203  36.22695390 -101.19049580
111  36.22698566 -101.19051203 1
115  36.22697587 -101.19050884
21  36.21682353 -101.19782227 2 29.2900 3.00 2 2-light PAPI on left side of runway
21  36.22496983 -101.19135536 2 209.2900 3.00 20 2-light PAPI on left side of runway
14  36.21979591 -101.19825289  82.02 0 Tower Viewpoint
1300  36.21916640 -101.19771501 300.00 tie_down props GA Ramp 12
1301 A general_aviation 
1300  36.21905901 -101.19778958 300.00 tie_down props GA Ramp 11
1301 A general_aviation 
1300  36.21895134 -101.19786459 300.00 tie_down props GA Ramp 10
1301 A general_aviation 
1300  36.21884342 -101.19793926 300.00 tie_down props GA Ramp 09
1301 A general_aviation 
1300  36.21873629 -101.19801552 300.00 tie_down props GA Ramp 08
1301 A general_aviation 
1300  36.21862872 -101.19808867 300.00 tie_down props GA Ramp 07
1301 A general_aviation 
1300  36.21873773 -101.19832838 120.00 tie_down props GA Ramp 06
1301 A general_aviation 
1300  36.21884484 -101.19825391 120.00 tie_down props GA Ramp 05
1301 A general_aviation 
1300  36.21895391 -101.19817729 120.00 tie_down props GA Ramp 04
1301 A general_aviation 
1300  36.21906121 -101.19810377 120.00 tie_down props GA Ramp 03
1301 A general_aviation 
1300  36.21916853 -101.19802894 120.00 tie_down props GA Ramp 02
1301 A general_aviation 
1300  36.21927655 -101.19795131 120.00 tie_down props GA Ramp 01
1301 A general_aviation 
1300  36.22194579 -101.19804823  69.19 hangar props Hangar 24
1301 A none 
1300  36.22169103 -101.19792511  71.36 hangar props Hangar 23
1301 A none 
1300  36.22117859 -101.19776260 338.80 hangar props Hangar 22
1301 A none 
1300  36.22110722 -101.19799363 338.80 hangar props Hangar 21
1301 A none 
1300  36.22118126 -101.19763860 158.80 hangar props Hangar 20
1301 A none 
1300  36.22111320 -101.19785880 158.80 hangar props Hangar 19
1301 A none 
1300  36.22103934 -101.19810101 158.80 hangar props Hangar 18
1301 A none 
1300  36.22083846 -101.19760428 338.80 hangar props Hangar 17
1301 A none 
1300  36.22076821 -101.19783163 338.80 hangar props Hangar 16
1301 A none 
1300  36.22083780 -101.19748349 158.80 hangar props Hangar 15
1301 A none 
1300  36.22077196 -101.19769910 158.80 hangar props Hangar 14
1301 A none 
1300  36.22069921 -101.19793534 158.80 hangar props Hangar 13
1301 A none 
1300  36.22049188 -101.19744978 338.80 hangar props Hangar 12
1301 A none 
1300  36.22042200 -101.19767989 338.80 hangar props Hangar 11
1301 A none 
1300  36.22049381 -101.19732348 158.80 hangar props Hangar 10
1301 A none 
1300  36.22042427 -101.19755012 158.80 hangar props Hangar 09
1301 A none 
1300  36.22035523 -101.19777900 158.80 hangar props Hangar 08
1301 A none 
1300  36.22003521 -101.19765474 338.80 hangar props Hangar 07
1301 A none 
1300  36.22011002 -101.19741376 338.80 hangar props Hangar 06
1301 A none 
1300  36.22018185 -101.19717444 338.80 hangar props Hangar 05
1301 A none 
1300  36.22008719 -101.19726528 158.80 hangar props Hangar 04
1301 A none 
1300  36.22001320 -101.19750872 158.80 hangar props Hangar 03
1301 A none 
1300  36.21993933 -101.19775098 158.80 hangar props Hangar 02
1301 A none 
1300  36.21852049 -101.19847121 120.00 hangar props Hangar 01
1301 A none 
18  36.21987419 -101.19796871 1 Airport Beacon
19  36.21934251 -101.19398451 0 Windsock 2
19  36.21943317 -101.19375179 1 Windsock 1
51 12290 Cornelius Unicom
50 11892 AWOS-3P
99
