I
1130 Generated by WorldEditor 2.2.0r2

1     15 0 0 W04 Ocean Shores Muni
112  46.99867758 -124.14407901  46.99863455 -124.14416594
111  46.99867758 -124.14407901
111  46.99865924 -124.14419067
111  46.99851964 -124.14412407
111  46.99850267 -124.14411596
111  46.99836308 -124.14404936
111  46.99834338 -124.14404091
113  46.99822827 -124.14398503
110 2 0.00 0.0000 New Taxiway 26
111  46.99846606 -124.14427782
111  46.99832779 -124.14421252
111  46.99836308 -124.14404936
113  46.99850267 -124.14411596
110 2 0.00 0.0000 New Taxiway 26
111  46.99862262 -124.14435253
111  46.99848435 -124.14428723
111  46.99851964 -124.14412407
113  46.99865924 -124.14419067
110 2 0.00 0.0000 New Taxiway 21
111  46.99724283 -124.14217879
111  46.99726962 -124.14218819
111  46.99726525 -124.14221645
113  46.99723874 -124.14220833
110 2 0.00 0.0000 New Taxiway 21
111  46.99723363 -124.14225624
111  46.99726042 -124.14226564
111  46.99725605 -124.14229390
113  46.99722954 -124.14228578
110 2 0.00 0.0000 New Taxiway 21
111  47.00118126 -124.14256393
111  47.00120759 -124.14256591
111  47.00120752 -124.14259349
113  47.00118055 -124.14259212
130 Airport Boundary 1
111  46.99452960 -124.14068095
111  46.99570322 -124.14103661
111  46.99715062 -124.14134693
111  46.99955006 -124.14199916
111  47.00121540 -124.14238720
111  47.00443089 -124.14322792
111  47.00421998 -124.14521864
111  47.00345453 -124.14489969
111  47.00253823 -124.14463561
111  47.00108151 -124.14436353
111  47.00103459 -124.14497637
111  46.99903257 -124.14463345
111  46.99827606 -124.14426884
111  46.99787840 -124.14410143
111  46.99768414 -124.14404592
111  46.99761293 -124.14389141
111  46.99772423 -124.14320293
111  46.99711186 -124.14301004
111  46.99514572 -124.14237826
111  46.99395037 -124.14200093
113  46.99413463 -124.14053591
120 Linear Feature 34
111  46.99918718 -124.14352411 51
111  46.99919294 -124.14347725 51
115  46.99919859 -124.14343121
120 Linear Feature 35
111  46.99919294 -124.14347725 51
115  46.99914832 -124.14346588
120 Linear Feature 35
111  46.99921060 -124.14366663 51
115  46.99916598 -124.14365526
120 Linear Feature 10
111  46.99900545 -124.14345625 20
111  46.99904095 -124.14346441 20
115  46.99904546 -124.14342983
120 Linear Feature 34
111  46.99920484 -124.14371349 51
111  46.99921060 -124.14366663 51
115  46.99921626 -124.14362060
120 Linear Feature 33
111  46.99920045 -124.14375123 20
115  46.99914655 -124.14373573
120 Linear Feature 31
111  46.99960586 -124.14358606 51
115  46.99961326 -124.14352035
120 Linear Feature 31
111  46.99948456 -124.14355416 51
115  46.99949196 -124.14348845
120 Linear Feature 31
111  46.99997021 -124.14368061 51
115  46.99997761 -124.14361490
120 Linear Feature 31
111  47.00021275 -124.14374688 51
115  47.00022015 -124.14368117
120 Linear Feature 31
111  47.00009078 -124.14371401 51
115  47.00009818 -124.14364830
120 Linear Feature 30
111  47.00017912 -124.14373810 51
111  47.00021275 -124.14374688 51
115  47.00024315 -124.14375482
120 Linear Feature 30
111  47.00005715 -124.14370523 51
111  47.00009078 -124.14371401 51
115  47.00012118 -124.14372196
120 Linear Feature 31
111  46.99984774 -124.14364998 51
115  46.99985514 -124.14358427
120 Linear Feature 31
111  46.99985264 -124.14412054 51
115  46.99986004 -124.14405483
120 Linear Feature 31
111  46.99972717 -124.14361796 51
115  46.99973457 -124.14355225
120 Linear Feature 31
111  47.00009526 -124.14418434 51
115  47.00010266 -124.14411863
120 Linear Feature 31
111  46.99973199 -124.14408768 51
115  46.99973939 -124.14402197
120 Linear Feature 31
111  46.99997461 -124.14415148 51
115  46.99998201 -124.14408577
120 Linear Feature 22
111  46.99942801 -124.14293833 54
111  46.99938372 -124.14292341 54
115  46.99934226 -124.14290939
120 Linear Feature 31
111  46.99960975 -124.14405545 51
115  46.99961715 -124.14398974
120 Linear Feature 31
111  46.99948980 -124.14402457 51
115  46.99949720 -124.14395886
120 Linear Feature 30
111  46.99969354 -124.14360918 51
111  46.99972717 -124.14361796 51
115  46.99975757 -124.14362591
120 Linear Feature 30
111  46.99994098 -124.14414269 51
111  46.99997461 -124.14415148 51
115  47.00000501 -124.14415942
120 Linear Feature 25
111  46.99505403 -124.14178305 54
111  46.99501990 -124.14178008 54
115  46.99498458 -124.14177699
120 Linear Feature 30
111  46.99993658 -124.14367182 51
111  46.99997021 -124.14368061 51
115  47.00000061 -124.14368855
120 Linear Feature 30
111  46.99957223 -124.14357728 51
111  46.99960586 -124.14358606 51
115  46.99963626 -124.14359401
120 Linear Feature 30
111  46.99981411 -124.14364120 51
111  46.99984774 -124.14364998 51
115  46.99987814 -124.14365792
120 Linear Feature 30
111  46.99945093 -124.14354538 51
111  46.99948456 -124.14355416 51
115  46.99951496 -124.14356210
120 Linear Feature 30
111  47.00006162 -124.14417556 51
111  47.00009526 -124.14418434 51
115  47.00012565 -124.14419229
120 Linear Feature 30
111  46.99981901 -124.14411176 51
111  46.99985264 -124.14412054 51
115  46.99988304 -124.14412848
120 Linear Feature 24
111  46.99621005 -124.14209298 54
111  46.99617533 -124.14208377 54
115  46.99613537 -124.14207317
120 Linear Feature 30
111  46.99969836 -124.14407889 51
111  46.99973199 -124.14408768 51
115  46.99976239 -124.14409562
120 Linear Feature 30
111  46.99957612 -124.14404667 51
111  46.99960975 -124.14405545 51
115  46.99964015 -124.14406339
120 Linear Feature 23
111  47.00334922 -124.14396662 54
111  47.00331543 -124.14395411 54
115  47.00327879 -124.14394185
120 Linear Feature 20
112  46.99595472 -124.14227369  46.99610820 -124.14228973 51
115  46.99617533 -124.14208377
120 Linear Feature 30
111  46.99945617 -124.14401579 51
111  46.99948980 -124.14402457 51
115  46.99952020 -124.14403251
120 Linear Feature 19
112  46.99632814 -124.14237089  46.99618301 -124.14231437 51
111  46.99617533 -124.14208377
112  46.99617533 -124.14208377  46.99617862 -124.14201691 51
111  46.99620462 -124.14185060
112  46.99620462 -124.14185060  46.99627180 -124.14163416 51
111  46.99642648 -124.14166806 51
115  46.99697886 -124.14181365
120 Linear Feature 17
111  46.99931803 -124.14342696 51
116  46.99953799 -124.14321040  46.99970992 -124.14322062
120 Linear Feature 18
111  47.00265712 -124.14402984 51
111  47.00309879 -124.14414536
112  47.00309879 -124.14414536  47.00325767 -124.14415986 51
115  47.00331543 -124.14395411
120 Linear Feature 16
111  46.99953799 -124.14321040 51
116  46.99938316 -124.14292775  46.99935752 -124.14268474
120 Linear Feature 14
111  46.99931803 -124.14342696 51
116  46.99916330 -124.14311452  46.99899298 -124.14302993
120 Linear Feature 15
112  46.99916330 -124.14311452  46.99932308 -124.14313331 51
115  46.99938316 -124.14292775
120 Linear Feature 12
111  46.99870084 -124.14226357 51
111  46.99925597 -124.14241021
112  46.99925597 -124.14241021  46.99943046 -124.14248845 51
111  46.99940790 -124.14273811 51
111  46.99938372 -124.14292341 51
111  46.99938316 -124.14292775 51
111  46.99931803 -124.14342696 51
115  46.99931341 -124.14346237
120 Linear Feature 28
111  46.99971772 -124.14441285 51
111  46.99975294 -124.14442215 51
115  46.99978451 -124.14443048
120 Linear Feature 28
111  47.00008253 -124.14451091 51
111  47.00011776 -124.14452021 51
115  47.00014932 -124.14452854
120 Linear Feature 13
111  47.00018543 -124.14265227 51
111  46.99964968 -124.14251375
112  46.99964968 -124.14251375  46.99944079 -124.14247982 51
115  46.99940790 -124.14273811
120 Linear Feature 28
111  46.99983797 -124.14444533 51
111  46.99987319 -124.14445463 51
115  46.99990476 -124.14446296
120 Linear Feature 28
111  46.99995981 -124.14447781 51
111  46.99999503 -124.14448711 51
115  47.00002660 -124.14449544
120 Linear Feature 28
111  47.00013816 -124.14405653 51
111  47.00017338 -124.14406583 51
115  47.00020495 -124.14407416
120 Linear Feature 28
111  46.99947484 -124.14435137 51
111  46.99951006 -124.14436067 51
115  46.99954163 -124.14436900
120 Linear Feature 28
111  46.99923097 -124.14428747 51
111  46.99926619 -124.14429677 51
115  46.99929776 -124.14430510
120 Linear Feature 11
111  47.00330466 -124.14355788 51
112  47.00333631 -124.14378647  47.00332562 -124.14393640
111  47.00333631 -124.14378647 51
111  47.00331543 -124.14395411 51
111  47.00328070 -124.14423308 51
112  47.00305578 -124.14446640  47.00286415 -124.14445326
111  47.00305578 -124.14446640 51
111  47.00296139 -124.14444286
112  47.00296139 -124.14444286  47.00288756 -124.14441672 51
111  47.00284316 -124.14433055 51
111  47.00274806 -124.14412894
112  47.00274806 -124.14412894  47.00270430 -124.14405284 51
111  47.00265712 -124.14402984 51
111  47.00003484 -124.14333755 51
111  46.99953799 -124.14321040 51
111  46.99916330 -124.14311452 51
111  46.99632814 -124.14237089 51
111  46.99595472 -124.14227369 51
111  46.99519146 -124.14207501
112  46.99519146 -124.14207501  46.99501913 -124.14202007 51
111  46.99501990 -124.14178008
112  46.99501990 -124.14178008  46.99502130 -124.14168891 51
111  46.99504453 -124.14156354
112  46.99504453 -124.14156354  46.99506628 -124.14147124 51
115  46.99510738 -124.14143150
120 Linear Feature 28
111  46.99989423 -124.14399273 51
111  46.99992945 -124.14400203 51
115  46.99996102 -124.14401036
120 Linear Feature 28
111  46.99935458 -124.14431889 51
111  46.99938981 -124.14432819 51
115  46.99942137 -124.14433652
120 Linear Feature 28
111  46.99953160 -124.14389664 51
111  46.99956682 -124.14390593 51
115  46.99959839 -124.14391426
120 Linear Feature 9
111  46.99869769 -124.14337099 20
111  46.99866442 -124.14336695 20
115  46.99866507 -124.14332501
120 Linear Feature 28
111  46.99965216 -124.14392796 51
111  46.99968738 -124.14393726 51
115  46.99971895 -124.14394559
120 Linear Feature 32
111  46.99915834 -124.14408588 20
115  46.99910410 -124.14407145
120 Linear Feature 29
111  47.00010976 -124.14458780 51
115  47.00011776 -124.14452021
120 Linear Feature 29
111  46.99974495 -124.14448974 51
115  46.99975294 -124.14442215
120 Linear Feature 28
111  46.99940983 -124.14386434 51
111  46.99944506 -124.14387363 51
115  46.99947662 -124.14388196
120 Linear Feature 29
111  46.99998704 -124.14455470 51
115  46.99999503 -124.14448711
120 Linear Feature 28
111  46.99977358 -124.14396180 51
111  46.99980880 -124.14397109 51
115  46.99984037 -124.14397942
120 Linear Feature 28
111  47.00001553 -124.14402463 51
111  47.00005076 -124.14403393 51
115  47.00008232 -124.14404226
120 Linear Feature 29
111  46.99925820 -124.14436436 51
115  46.99926619 -124.14429677
120 Linear Feature 8
111  46.99882238 -124.14360780
112  46.99882238 -124.14360780  46.99894369 -124.14364260 22
111  46.99898589 -124.14345797
112  46.99898589 -124.14345797  46.99900171 -124.14326173 22
111  46.99888436 -124.14322210
112  46.99888436 -124.14322210  46.99874525 -124.14319600 22
111  46.99872151 -124.14337097
114  46.99872151 -124.14337097  46.99870437 -124.14357300 22
120 Linear Feature 29
111  46.99950207 -124.14442826 51
115  46.99951006 -124.14436067
120 Linear Feature 29
111  47.00016539 -124.14413342 51
115  47.00017338 -124.14406583
120 Linear Feature 29
111  46.99967939 -124.14400485 51
115  46.99968738 -124.14393726
120 Linear Feature 28
111  46.99959746 -124.14438153 51
111  46.99963269 -124.14439083 51
115  46.99966425 -124.14439916
120 Linear Feature 29
111  47.00004276 -124.14410152 51
115  47.00005076 -124.14403393
120 Linear Feature 29
111  46.99955883 -124.14397352 51
115  46.99956682 -124.14390593
120 Linear Feature 29
111  46.99943707 -124.14394123 51
115  46.99944506 -124.14387363
120 Linear Feature 29
111  46.99986520 -124.14452222 51
115  46.99987319 -124.14445463
120 Linear Feature 29
111  46.99962469 -124.14445842 51
115  46.99963269 -124.14439083
120 Linear Feature 29
111  46.99980081 -124.14403869 51
115  46.99980880 -124.14397109
120 Linear Feature 29
111  46.99992146 -124.14406962 51
115  46.99992945 -124.14400203
120 Linear Feature 29
111  46.99938182 -124.14439578 51
115  46.99938981 -124.14432819
21  47.00120096 -124.14253721 2 168.6433 3.00 New Light Fixture 2
21  46.99724958 -124.14223696 2 349.7413 3.00 New Light Fixture 2
1300  46.99926619 -124.14429677  80.01 tie_down turboprops|props GA Tie-Down 1
1301 A general_aviation 
1300  46.99938981 -124.14432819  80.01 tie_down turboprops|props GA Tie-Down 2
1301 A general_aviation 
1300  46.99951006 -124.14436067  80.01 tie_down turboprops|props GA Tie-Down 3
1301 A general_aviation 
1300  46.99975294 -124.14442215  80.01 tie_down turboprops|props GA Tie-Down 5
1301 A general_aviation 
1300  46.99963269 -124.14439083  80.01 tie_down turboprops|props GA Tie-Down 4
1301 A general_aviation 
1300  46.99987319 -124.14445463  80.01 tie_down turboprops|props GA Tie-Down 6
1301 A general_aviation 
1300  46.99999503 -124.14448711  80.01 tie_down turboprops|props GA Tie-Down 7
1301 A general_aviation 
1300  47.00011776 -124.14452021  80.01 tie_down turboprops|props GA Tie-Down 8
1301 A general_aviation 
1300  46.99948980 -124.14402457 -99.76 tie_down turboprops|props GA Tie-Down 9
1301 A general_aviation 
1300  46.99960975 -124.14405545 -99.76 tie_down turboprops|props GA Tie-Down 10
1301 A general_aviation 
1300  46.99973199 -124.14408768 -99.76 tie_down turboprops|props GA Tie-Down 11
1301 A general_aviation 
1300  46.99985264 -124.14412054 -99.76 tie_down turboprops|props GA Tie-Down 12
1301 A general_aviation 
1300  46.99997461 -124.14415148 -99.76 tie_down turboprops|props GA Tie-Down 13
1301 A general_aviation 
1300  47.00009526 -124.14418434 -99.76 tie_down turboprops|props GA Tie-Down 14
1301 A general_aviation 
1300  46.99944506 -124.14387363  79.61 tie_down turboprops|props GA Tie-Down 15
1301 A general_aviation 
1300  46.99956682 -124.14390593  79.61 tie_down turboprops|props GA Tie-Down 16
1301 A general_aviation 
1300  46.99968738 -124.14393726  79.61 tie_down turboprops|props GA Tie-Down 17
1301 A general_aviation 
1300  46.99980880 -124.14397109  79.61 tie_down turboprops|props GA Tie-Down 18
1301 A general_aviation 
1300  46.99992945 -124.14400203  79.61 tie_down turboprops|props GA Tie-Down 19
1301 A general_aviation 
1300  47.00005076 -124.14403393  79.61 tie_down turboprops|props GA Tie-Down 20
1301 A general_aviation 
1300  47.00017338 -124.14406583  79.61 tie_down turboprops|props GA Tie-Down 21
1301 A general_aviation 
1300  46.99948456 -124.14355416 260.55 tie_down turboprops|props GA Tie-Down 22
1301 A general_aviation 
1300  46.99960586 -124.14358606 260.55 tie_down turboprops|props GA Tie-Down 23
1301 A general_aviation 
1300  46.99972717 -124.14361796 260.55 tie_down turboprops|props GA Tie-Down 24
1301 A general_aviation 
1300  46.99984774 -124.14364998 260.55 tie_down turboprops|props GA Tie-Down 25
1301 A general_aviation 
1300  46.99997021 -124.14368061 260.55 tie_down turboprops|props GA Tie-Down 26
1301 A general_aviation 
1300  47.00009078 -124.14371401 260.55 tie_down turboprops|props GA Tie-Down 27
1301 A general_aviation 
1300  47.00021275 -124.14374688 260.55 tie_down turboprops|props GA Tie-Down 28
1301 A general_aviation 
1300  46.99921060 -124.14366663  -9.58 tie_down turboprops|props GA Tie-Down 29
1301 A general_aviation 
1300  46.99919294 -124.14347725  -9.58 tie_down turboprops|props GA Tie-Down 30
1301 A general_aviation 
18  46.99891618 -124.14406517 1 New Airport Beacon 3
19  46.99885194 -124.14341574 0 New Windsock 1
1051 122900 Ocean Shores
99
